<startdataset>
smiles	FHLB	fit_test	train_validate	chemid	model_prediction	model_descriptors|intercept,[ClX1H0][cX3H0;$(*-A)][cX3H1],[CX4H0][cX3H0;$(*-A)][cX3H1][cX3H1][cX3H0;$(*-A)][cX3H1],[cX3H1][cX3H1][cX3H1][cX3H0;$(*-A)]([CX4H2])[cX3H1],[NX3v3H1][cX3H0;$(*-A)][cX3H1][cX3H1][cX3H1],[cX3H0;$(*-A)][cX3H0;$(*-a)]-[cX3H0;$(*-a)][cX3H1][cX3H1],[CX4H2][CX4H2][OX2H0][CX3H0]=[OX1H0],[NX3v3H2],[cX3H1][cX3H1][cX3H0;!$(*-a);!$(*~A)][cX3H0;!$(*-a);!$(*~A)][cX3H0;!$(*-a);!$(*~A)][cX3H1][cX3H1],[BrX1H0][cX3H0;$(*-A)][cX3H1],[cX3H1][cX3H0;!$(*-a);!$(*~A)][cX3H0;$(*-A)][cX3H1],[OX2H0][cX3H0;$(*-A)][cX3H1][cX3H1],[CX4H3][CX4H1][OX2H0],[CX4H0][cX3H0;$(*-A)][cX3H1][cX3H0;$(*-A)][cX3H1],[cX3H0;!$(*-a);!$(*~A)][cX3H0;!$(*-a);!$(*~A)][cX3H0;!$(*-a);!$(*~A)][cX3H0;$(*-A)],[cX3H0;$(*-A)][cX3H1][cX3H0;$(*-A)][cX3H0;$(*-A)][cX3H0;$(*-A)],[CX4H3][cX3H0;$(*-A)][cX3H1][cX3H1][cX3H0;$(*-A)][cX3H1],[PX4v5H0]=[SX1H0],[CX4H2][ClX1H0],[CX4H2][CX4H1][CX3H1]=[CX3H1],[sX2H0;!$(*-a);!$(*~A)],[NX3v3H0],[SiX4H0],[cX3H0;$(*-A)],[CX4H1],[CX3H1]=[CX3H2],[NX3v3H1],[OX2H0],[CX3H1]=[CX3H1],[cX3H1],[CX4H2],[OX2H1],[CX3H0]=[OX1H0],[CX4H3],[BrX1H0],[cX3H0;$(*-a)],[ClX1H0]	CSS	leverage	value_similarity
CCOc1ccc(cc1)N	-1.23917	8	train	156434	-0.915548376022	1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0	0.583407485121	0.0475170613017	0.53881
CCc1ccc2c3c1ccc1c3c(cc2)ccc1	0.240825	8	train	17088221	0.524582838893	1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0	0.680206982719	0.194553691552	0.589952
CCCCCCCCC1CCCCC1	1.10083	8	train	1795159	0.776253377783	1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0	0.709948790448	0.0383444179918	0.537612
COC(=O)C(Oc1ccc(cc1)Oc1ncc(cc1F)C(F)(F)F)C	-1.31917	8	train	2	-0.551135977671	1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0	0.353011610766	0.116538804689	0.144667
Oc1ccc(c(c1)N(=O)=O)C	-0.799175	8	train	2042140	-1.24807889252	1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0	0.766097093317	0.0738412640266	0.39391
c1ccc2c(c1)c1cccc3c1c2ccc3	-0.0158412	8	train	206440	0.361224495359	1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0	0.164422140846	0.141770936784	0.473921
COP(=O)(Oc1ccc(c(c1)C)N(=O)=O)OC	0.0108255	8	train	2255176	-0.773349941211	1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0	0.676888514343	0.0495628006459	0.136412
Cc1c2ccc3c(c2cc2c1cccc2)cccc3	-0.0541745	8	train	2541697	-0.198389252825	1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0	0.444917282979	0.051826832434	0.78417
CCOC(=O)C(c1ccccc1)SP(=S)(OC)OC	-0.749175	8	train	2597037	-0.16527894809	1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,5.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0	0.4034728848	0.0703979219396	0.267464
CNC(=O)Oc1ccccc1C(C)C	-1.25417	8	train	2631405	-0.993010308485	1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0	0.584424772586	0.0800131652177	0.619903
Cc1cc(OCC2OC2)cc(c1Br)Br	-1.20917	8	train	30171803	-0.1863087366	1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0	0.335021283424	0.0571911553535	0.052065
ClCCOC(c1ccccc1)c1ccccc1	-0.0691745	8	train	32669060	-0.151332415669	1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0	0.225752428405	0.0478088431053	0.876008
O=C(N(C)C)Nc1ccc(c(c1)Cl)Cl	-1.44917	8	train	330541	-0.855315490204	1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0	0.299714073284	0.160145299191	0.25939
Nc1cccc2c1c(N)ccc2	-0.734175	8	train	479276	-1.57359346547	1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.575933231856	0.116402548299	0.110891
Cc1cc(C)c(c(c1)C)O	-1.29917	8	train	527606	-0.774758849404	1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0	0.383538788185	0.0555927673122	0.319275
O=N(=O)c1ccc(c(c1)O)C	-1.23917	8	train	5428546	-1.24807889252	1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0	0.698897942909	0.0738412640266	0.986501
Clc1ccc(c(c1)Cl)N	-0.654175	8	train	554007	-0.0765309462835	1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0	0.48276554152	0.0373713731458	0.272621
COc1c(O)cc(c(c1Cl)Cl)Cl	0.110825	8	train	57057837	-0.475634429797	1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0	0.325047741577	0.0493881565097	0.26537
CCc1ccc(cc1)c1ccccc1	0.0641588	8	train	5707448	0.309432753484	1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0	0.42465902528	0.0427233776998	0.641346
Cc1cc2ccccc2cc1C	0.0308255	8	train	581408	-0.0673610937402	1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0	0.46124956678	0.0137152438738	0.852073
CCOCC	-0.699175	8	train	60297	-0.621407523444	1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0	0.382707563077	0.00989367115454	0.882584
OC(=O)c1cccc(c1C(=O)O)N(=O)=O	-1.56917	8	train	603112	-2.1437376517	1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0	0.4538260324	0.133706353696	0.275183
CCc1ccccc1N(=O)=O	-0.564175	8	train	612226	-0.225403151586	1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0	0.682495301164	0.00700090894983	0.519973
Cc1cscc1	-1.27417	8	train	616444	-0.968343442879	1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0	0.426718725112	0.144757526474	0.561363
Nc1ccccc1	-0.779175	8	train	62533	-1.12062734489	1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.627354055963	0.0323152485825	0.516676
N#Cc1cccc(c1)C#N	-0.619175	8	train	626175	-0.501576954694	1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.58935835827	0.00738272116411	0.823271
CCCC(c1ccc(cc1Cl)Cl)Cn1cncn1	1.19083	8	train	66246886	1.26836387747	1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0	0.342194598928	0.0185457752664	0.882934
CC(Oc1cccc(c1)NC(=O)c1ccccc1C(F)(F)F)C	-0.609175	8	train	66332965	-0.93714926199	1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,1.0,0.0,8.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0	0.496042057689	0.232900176631	0.533363
OCCCCCCC(CCC(C)C)C	0.0808255	8	train	68526863	0.17835454326	1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,3.0,0.0,0.0,0.0	0.468088101824	0.0306332407292	0.853053
CCCCCCCCc1ccc2c3c1ccc1c3c(cc2)ccc1	1.26083	8	train	696	1.18928361481	1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0	0.583147292042	0.201666118283	0.891917
CC(Cl)(Cl)Cl	-1.38917	8	train	71556	0.0245580391759	1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0	0.311746503509	0.0183361748836	0.007255
ClC(C=C)CCl	-1.27917	8	train	760236	-0.035314551207	1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0	0.385473000689	0.0991432585818	0.018162
ClC(c1ccccc1)(c1ccccc1)c1ccccc1	-0.149175	8	train	76835	0.394925098059	1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0	0.39270984603	0.0708224879465	0.301444
ClC(C(Cl)Cl)Cl	-0.669175	8	train	79345	0.415720266203	1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0	0.2921130025	0.0240709500741	0.03936
CC(N(=O)=O)C	-1.19917	8	train	79469	-0.387757833599	1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0	0.519852244539	0.00521786672821	0.123313
CCCCC(CC(CCOC(=O)c1ccccc1C(=O)OCCCC(CCC(CC)C)C)C)C	-0.599175	8	train	85507795	0.283154381283	1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,2.0,0.0,4.0,12.0,0.0,2.0,6.0,0.0,0.0,0.0	0.472609165202	0.205331507424	0.093797
Brc1c(C)c(Br)c(c(c1Br)Br)Br	-0.129175	8	train	87832	0.434652456686	1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0	0.334886790115	0.106159026252	0.284256
Clc1cc(Cl)c(c(c1)Cl)O	-0.569175	8	train	88062	0.119188683845	1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0	0.451803446559	0.0570336515975	0.191103
c1ccc2c(c1)nccc2	-1.33417	8	train	91225	-0.512508454246	1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.160848354796	0.0170320437685	0.118647
O=C(Nc1ccc(cc1C)c1ccc(c(c1)C)NC(=O)CC(=O)C)CC(=O)C	-1.49917	8	train	91963	-1.26559886631	1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,6.0,2.0,0.0,4.0,4.0,0.0,2.0,0.0	0.427512179066	0.392728611711	0.657337
CC(=NO)CC	-1.32917	8	train	96297	-1.07450617554	1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0	0.415248565708	0.0230984084307	0.628633
CCCCCCCCCCC(c1ccc(cc1)S(=O)(=O)O)C	0.340825	0	validate	10	0.340709225273	1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,9.0,1.0,0.0,2.0,0.0,0.0,0.0	0.692752661346	0.0347934000215	0.999825
Nc1ccc(cc1)N(=O)=O	-0.509175	0	validate	100016	-1.0893028001	1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.681022718009	0.0299940773425	0.270564
C=CC1CCC=CC1	-0.414175	0	validate	100403	0.633184697142	1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0	0.250902750806	0.175789753913	0.046688
CN(c1ccc(cc1)Cc1ccc(cc1)N(C)C)C	-0.0391745	0	validate	101611	-0.53709803945	1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0	0.640515302756	0.388773383916	0.34433
Clc1ccc(c(c1)Cl)Oc1c(Cl)cc(cc1Cl)Cl	1.69083	0	validate	104294168	1.94563243994	1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0	0.5684638123	0.0794670338576	0.628447
CCCCCCCCCc1ccc(cc1)O	-0.232508	0	validate	104405	-0.0914576477233	1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0	0.703158403296	0.0342474346785	0.788792
Brc1ccc(cc1)Br	0.310825	0	validate	106376	0.718090592518	1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0	0.42652666574	0.0545590489365	0.439245
Clc1ccc(cc1)Cl	1.09583	0	validate	106467	0.643975172214	1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0	0.662378898647	0.0234328537776	0.390809
CC(=C)CC(C)(C)C	0.120825	0	validate	107391	-0.102186759924	1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0	0.249054780682	0.0211952290322	0.671902
Oc1cccc(c1)Cl	-0.682508	0	validate	108430	-0.570339625949	1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0	0.536543472517	0.0218921706901	0.831306
C=Cc1cccc(c1)C=C	0.590825	0	validate	108576	0.230966093267	1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.606138701557	0.349787869245	0.494332
ClCC(OC(CCl)C)C	-1.07417	0	validate	108601	-0.765472623226	1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0	0.478450816145	0.213240011975	0.557694
Clc1cc(Cl)cc(c1)Cl	1.18683	0	validate	108703	1.24807578046	1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0	0.710060604811	0.04948264862	0.907402
CC1CCCCC1	0.570825	0	validate	108872	0.000769139210937	1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0	0.623972410359	0.00701833655967	0.27897
Clc1ccccc1	-1.01917	0	validate	108907	0.0398745639731	1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0	0.34951702418	0.0111097503306	0.044293
CCCCCl	-0.449175	0	validate	109693	-0.415188307021	1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0	0.418237029434	0.0192590528041	0.948535
c1cccs1	-0.819175	0	validate	110021	-1.16505832812	1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.502969929789	0.145586109832	0.51125
C1CCCCC1	-0.659175	0	validate	110827	-0.20983080848	1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0	0.390288334979	0.0106251147128	0.393447
Clc1ccc(c(c1)Cl)C(Cn1cncn1)COC(C(F)F)(F)F	1.23083	0	validate	112281773	0.84895959899	1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0	0.681870721796	0.0252824762344	0.468306
CCCCCCCCCCC=C	0.830825	0	validate	112414	0.654181443916	1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0	0.759539563039	0.0943539622388	0.737265
